,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
1217,32,Travel_Frequently,Research & Development,9,2,Medical,1218,Female,2,Research Scientist,Single,35000,0.0,16,1,8.0,2,7,3,6
1218,59,Travel_Rarely,Sales,2,2,Marketing,1219,Female,5,Sales Representative,Married,20660,4.0,12,1,12.0,3,1,0,0
1219,30,Travel_Rarely,Research & Development,11,4,Medical,1220,Male,2,Laboratory Technician,Divorced,171690,1.0,17,2,1.0,2,1,0,0
1220,38,Travel_Frequently,Sales,18,4,Life Sciences,1221,Male,2,Healthcare Representative,Single,41620,0.0,15,1,10.0,1,9,1,8
1221,36,Travel_Rarely,Research & Development,7,3,Life Sciences,1222,Male,1,Sales Executive,Married,92040,6.0,23,1,17.0,2,7,7,7
1222,35,Travel_Rarely,Human Resources,3,4,Human Resources,1223,Male,2,Manager,Married,32940,0.0,11,0,6.0,2,5,0,3
1223,29,Travel_Rarely,Sales,29,4,Life Sciences,1224,Male,2,Laboratory Technician,Single,21270,0.0,11,1,10.0,3,9,0,8
1224,31,Travel_Rarely,Research & Development,2,2,Medical,1225,Male,2,Laboratory Technician,Divorced,39750,1.0,15,1,5.0,3,5,4,3
1225,34,Travel_Rarely,Research & Development,28,3,Technical Degree,1226,Male,1,Laboratory Technician,Divorced,107930,0.0,11,3,3.0,1,2,1,2
1226,28,Travel_Rarely,Research & Development,1,4,Life Sciences,1227,Male,5,Research Director,Single,100960,5.0,13,0,6.0,2,4,0,3
1227,29,Travel_Rarely,Research & Development,16,2,Life Sciences,1228,Female,4,Laboratory Technician,Divorced,36460,1.0,14,0,10.0,3,10,8,8
1228,32,Travel_Rarely,Human Resources,22,3,Human Resources,1229,Female,2,Research Director,Divorced,74460,0.0,19,0,7.0,3,6,0,5
1229,22,Non-Travel,Research & Development,8,3,Life Sciences,1230,Female,3,Sales Executive,Divorced,108510,1.0,16,1,1.0,2,1,0,0
1230,53,Travel_Rarely,Research & Development,11,3,Medical,1231,Male,2,Manager,Married,21090,2.0,13,0,31.0,3,25,3,7
1231,38,Travel_Rarely,Research & Development,29,3,Life Sciences,1232,Female,1,Manufacturing Director,Single,37220,5.0,14,0,6.0,0,3,1,2
1232,24,Non-Travel,Research & Development,1,5,Life Sciences,1233,Male,3,Research Scientist,Divorced,93800,0.0,16,0,5.0,2,4,1,3
1233,36,Travel_Rarely,Research & Development,1,3,Life Sciences,1234,Male,1,Research Director,Single,54860,7.0,12,1,10.0,2,5,0,3
1234,34,Travel_Rarely,Sales,24,3,Marketing,1235,Male,4,Research Scientist,Single,27420,0.0,11,1,13.0,2,12,2,11
1235,21,Travel_Rarely,Sales,2,3,Life Sciences,1236,Male,2,Manufacturing Director,Single,137570,1.0,12,1,0.0,3,0,0,0
1236,34,Travel_Rarely,Sales,15,2,Marketing,1237,Female,2,Research Scientist,Single,84630,2.0,13,0,8.0,2,4,1,3
1237,53,Travel_Rarely,Sales,2,1,Life Sciences,1238,Male,5,Human Resources,Divorced,31620,4.0,15,0,26.0,4,14,4,8
1238,32,Travel_Frequently,Research & Development,10,3,Medical,1239,Female,2,Manufacturing Director,Single,165980,1.0,13,0,10.0,2,10,6,7
1239,42,Travel_Rarely,Research & Development,10,3,Technical Degree,1240,Male,2,Laboratory Technician,Married,66510,0.0,20,0,10.0,5,9,4,2
1240,44,Travel_Rarely,Research & Development,3,1,Life Sciences,1241,Female,1,Manufacturing Director,Married,23450,3.0,15,2,24.0,0,22,5,17
1241,46,Travel_Rarely,Sales,2,3,Life Sciences,1242,Female,1,Research Scientist,Single,34200,3.0,13,2,22.0,3,2,2,1
1242,33,Travel_Rarely,Sales,3,3,Medical,1243,Male,1,Manufacturing Director,Single,43730,4.0,14,0,7.0,3,1,0,0
1243,44,Travel_Rarely,Human Resources,26,3,Life Sciences,1244,Male,5,Healthcare Representative,Married,47590,2.0,21,0,9.0,2,4,1,3
1244,30,Travel_Rarely,Research & Development,1,4,Technical Degree,1245,Female,1,Research Scientist,Single,53010,1.0,16,1,10.0,3,10,1,8
1245,39,Travel_Rarely,Human Resources,1,4,Medical,1246,Male,1,Sales Executive,Married,36730,3.0,14,1,19.0,3,1,0,0
1246,24,Travel_Rarely,Human Resources,2,5,Human Resources,1247,Male,3,Sales Executive,Married,47680,2.0,11,1,6.0,2,2,2,0
1247,43,Travel_Rarely,Sales,9,5,Technical Degree,1248,Female,1,Research Director,Divorced,12740,1.0,19,0,6.0,3,5,1,4
1248,50,Travel_Rarely,Research & Development,12,4,Medical,1249,Male,1,Research Director,Married,49000,1.0,11,0,3.0,3,3,0,2
1249,35,Travel_Rarely,Sales,2,4,Marketing,1250,Male,3,Manufacturing Director,Married,104660,1.0,13,0,2.0,1,2,2,2
1250,36,Travel_Rarely,Research & Development,25,1,Life Sciences,1251,Female,4,Sales Executive,Married,170070,9.0,12,1,6.0,2,1,0,0
1251,33,Travel_Frequently,Sales,9,2,Marketing,1252,Male,4,Human Resources,Married,29090,2.0,11,0,10.0,2,5,1,3
1252,35,Travel_Rarely,Research & Development,10,1,Medical,1253,Male,1,Research Scientist,Divorced,57650,1.0,14,1,1.0,2,1,0,0
1253,27,Travel_Rarely,Sales,8,2,Marketing,1254,Female,3,Research Scientist,Divorced,45990,1.0,15,1,1.0,3,1,0,0
1254,26,Travel_Rarely,Sales,4,3,Marketing,1255,Male,2,Manager,Single,24040,1.0,12,0,1.0,6,1,0,1
1255,27,Travel_Frequently,Sales,24,3,Life Sciences,1256,Male,4,Healthcare Representative,Single,31720,1.0,20,1,9.0,1,9,1,7
1256,30,Travel_Frequently,Research & Development,1,4,Medical,1257,Male,1,Research Scientist,Single,20330,1.0,14,1,12.0,3,12,3,7
1257,41,Travel_Rarely,Sales,20,4,Marketing,1258,Male,2,Sales Executive,Married,102090,1.0,13,1,23.0,2,22,15,8
1258,34,Non-Travel,Research & Development,7,2,Technical Degree,1259,Female,1,Research Scientist,Single,86200,0.0,13,1,10.0,2,9,8,7
1259,37,Travel_Rarely,Research & Development,17,3,Life Sciences,1260,Female,3,Sales Executive,Married,20640,4.0,16,0,8.0,3,1,0,0
1260,46,Travel_Frequently,Research & Development,20,3,Technical Degree,1261,Male,3,Sales Executive,Single,40350,4.0,14,1,14.0,2,9,0,8
1261,35,Travel_Rarely,Research & Development,8,4,Medical,1262,Female,3,Research Scientist,Married,38380,1.0,16,1,1.0,2,1,0,1
1262,48,Travel_Rarely,Research & Development,2,4,Technical Degree,1263,Female,1,Sales Executive,Single,45910,9.0,16,0,23.0,6,1,0,0
1263,28,Travel_Rarely,Research & Development,10,1,Medical,1264,Male,1,Sales Executive,Single,25610,1.0,22,1,2.0,3,2,2,2
1264,44,Travel_Rarely,Research & Development,1,1,Medical,1265,Female,3,Research Scientist,Divorced,15630,5.0,12,2,9.0,3,4,1,3
1265,35,Non-Travel,Research & Development,5,4,Technical Degree,1266,Female,3,Manufacturing Director,Married,48980,2.0,15,2,10.0,2,4,2,3
1266,26,Travel_Rarely,Research & Development,4,4,Life Sciences,1267,Female,3,Sales Executive,Married,47890,7.0,20,1,5.0,2,2,0,0
1267,33,Travel_Frequently,Sales,29,4,Life Sciences,1268,Female,1,Human Resources,Single,31800,1.0,14,1,15.0,2,15,8,12
1268,35,Travel_Frequently,Research & Development,15,3,Medical,1269,Male,3,Manufacturing Director,Married,65490,1.0,20,0,9.0,3,9,1,8
1269,35,Travel_Rarely,Human Resources,3,2,Life Sciences,1270,Female,1,Laboratory Technician,Married,63880,3.0,13,0,4.0,6,2,2,2
1270,31,Travel_Rarely,Sales,10,2,Life Sciences,1271,Female,2,Research Scientist,Divorced,112440,3.0,12,1,10.0,3,7,1,7
1271,37,Travel_Rarely,Sales,4,3,Marketing,1272,Male,4,Human Resources,Divorced,160320,1.0,13,0,7.0,2,7,0,7
1272,32,Travel_Rarely,Research & Development,21,3,Other,1273,Male,2,Sales Executive,Married,23620,1.0,11,0,9.0,2,9,7,8
1273,38,Travel_Frequently,Research & Development,25,3,Medical,1274,Male,2,Manufacturing Director,Single,163280,1.0,17,3,10.0,2,10,9,9
1274,50,Travel_Rarely,Sales,2,4,Marketing,1275,Female,4,Research Scientist,Divorced,83760,5.0,14,3,29.0,2,27,13,8
1275,59,Travel_Rarely,Research & Development,1,3,Technical Degree,1276,Male,1,Laboratory Technician,Single,166060,7.0,11,0,28.0,6,21,7,9
1276,36,Travel_Rarely,Sales,1,2,Marketing,1277,Female,2,Sales Executive,Divorced,86060,1.0,14,2,17.0,3,17,12,8
1277,55,Travel_Rarely,Research & Development,7,3,Medical,1278,Male,3,Research Scientist,Divorced,22720,2.0,17,1,21.0,2,5,0,2
1278,36,Travel_Frequently,Research & Development,3,3,Life Sciences,1279,Female,2,Laboratory Technician,Single,20180,1.0,13,0,6.0,5,6,0,3
1279,45,Travel_Rarely,Research & Development,1,2,Medical,1280,Female,1,Sales Executive,Divorced,70830,2.0,12,1,25.0,5,1,0,0
1280,35,Travel_Frequently,Human Resources,9,3,Other,1281,Female,2,Sales Representative,Married,40840,4.0,13,1,5.0,3,3,1,2
1281,36,Travel_Rarely,Sales,7,2,Life Sciences,1282,Male,4,Laboratory Technician,Married,144110,0.0,18,3,2.0,2,1,0,0
1282,59,Travel_Frequently,Research & Development,10,4,Life Sciences,1283,Male,3,Research Scientist,Single,23080,7.0,19,1,20.0,4,4,1,3
1283,29,Travel_Rarely,Research & Development,28,4,Life Sciences,1284,Female,1,Sales Representative,Married,48410,0.0,11,0,6.0,3,5,0,4
1284,31,Travel_Rarely,Research & Development,3,2,Medical,1285,Female,3,Sales Executive,Single,42850,1.0,21,1,1.0,2,1,1,0
1285,32,Travel_Rarely,Sales,3,4,Life Sciences,1286,Male,2,Manufacturing Director,Married,97150,1.0,15,1,10.0,1,10,0,9
1286,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1287,Male,2,Sales Representative,Married,43200,3.0,17,0,5.0,2,1,0,0
1287,31,Travel_Rarely,Research & Development,27,3,Medical,1288,Female,2,Research Director,Single,21320,1.0,18,0,11.0,3,11,1,8
1288,35,Travel_Rarely,Research & Development,2,4,Medical,1289,Male,2,Healthcare Representative,Single,101240,0.0,14,1,16.0,2,15,2,8
1289,45,Travel_Rarely,Human Resources,14,3,Human Resources,1290,Female,1,Sales Executive,Married,54730,4.0,13,0,17.0,3,0,0,0
1290,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1291,Female,3,Sales Executive,Single,52070,4.0,17,3,16.0,3,5,0,2
1291,46,Travel_Rarely,Research & Development,9,3,Medical,1292,Male,3,Manager,Divorced,164370,8.0,15,1,16.0,0,4,0,2
1292,30,Travel_Rarely,Sales,18,3,Life Sciences,1293,Male,4,Human Resources,Married,22960,1.0,18,1,10.0,2,10,3,0
1293,35,Travel_Rarely,Research & Development,20,4,Life Sciences,1294,Female,3,Human Resources,Single,40690,1.0,13,0,6.0,5,6,0,4
1294,55,Travel_Rarely,Research & Development,2,3,Life Sciences,1295,Female,2,Laboratory Technician,Married,74410,3.0,12,1,24.0,4,1,1,0
1295,38,Non-Travel,Sales,11,1,Marketing,1296,Male,2,Laboratory Technician,Divorced,24300,7.0,13,2,17.0,2,13,1,9
1296,34,Travel_Rarely,Research & Development,8,2,Medical,1297,Male,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,3
1297,56,Travel_Rarely,Human Resources,2,1,Medical,1298,Male,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,2
1298,23,Travel_Rarely,Research & Development,10,3,Medical,1299,Male,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,0
1299,51,Travel_Rarely,Research & Development,29,4,Life Sciences,1300,Female,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,3
1300,30,Travel_Rarely,Sales,8,2,Technical Degree,1301,Male,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,8
1301,46,Travel_Rarely,Sales,1,2,Medical,1302,Female,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,7
1302,40,Travel_Frequently,Research & Development,6,3,Medical,1303,Male,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,11
1303,51,Travel_Rarely,Research & Development,8,4,Life Sciences,1304,Female,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,0
1304,30,Travel_Rarely,Research & Development,9,3,Life Sciences,1305,Male,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,7
1305,46,Travel_Frequently,Research & Development,12,1,Medical,1306,Male,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,5
1306,32,Travel_Rarely,Sales,15,3,Marketing,1307,Male,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,7
1307,54,Travel_Rarely,Research & Development,25,1,Medical,1308,Female,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,3
1308,24,Travel_Rarely,Sales,6,2,Marketing,1309,Male,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,2
1309,28,Non-Travel,Sales,9,4,Medical,1310,Male,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,4
1310,58,Travel_Rarely,Research & Development,8,4,Life Sciences,1311,Male,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8
1311,44,Non-Travel,Research & Development,23,2,Medical,1312,Female,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2
1312,37,Travel_Rarely,Human Resources,9,3,Human Resources,1313,Male,2,Healthcare Representative,Divorced,54840,2.0,17,0,7.0,4,3,0,2
1313,32,Travel_Rarely,Human Resources,12,2,Human Resources,1314,Female,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0
1314,20,Travel_Frequently,Sales,4,4,Life Sciences,1315,Female,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0
1315,34,Travel_Rarely,Research & Development,1,4,Other,1316,Male,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10
1316,37,Non-Travel,Sales,24,2,Life Sciences,1317,Male,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0
1317,59,Non-Travel,Research & Development,12,2,Life Sciences,1318,Male,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,2
1318,50,Travel_Frequently,Research & Development,3,4,Medical,1319,Male,4,Research Scientist,Married,61420,3.0,13,2,28.0,3,8,0,7
1319,25,Travel_Rarely,Sales,10,1,Marketing,1320,Male,2,Research Director,Single,82370,1.0,13,0,6.0,6,6,0,3
1320,25,Travel_Rarely,Research & Development,26,3,Technical Degree,1321,Male,1,Laboratory Technician,Married,88530,1.0,22,1,2.0,3,2,2,1
1321,22,Travel_Rarely,Research & Development,2,1,Life Sciences,1322,Male,1,Sales Representative,Single,193310,1.0,12,1,1.0,2,0,0,0
1322,51,Travel_Frequently,Research & Development,1,3,Life Sciences,1323,Female,1,Sales Executive,Single,20730,3.0,14,1,23.0,4,13,12,8
1323,34,Travel_Frequently,Human Resources,4,4,Life Sciences,1324,Female,5,Sales Executive,Single,55620,1.0,15,0,9.0,3,9,0,6
1324,54,Non-Travel,Research & Development,9,3,Life Sciences,1325,Male,1,Laboratory Technician,Single,196130,2.0,17,0,23.0,5,5,4,4
1325,24,Travel_Rarely,Research & Development,2,1,Life Sciences,1326,Male,2,Laboratory Technician,Married,34070,0.0,13,1,6.0,4,5,1,2
1326,34,Travel_Rarely,Sales,4,3,Marketing,1327,Female,2,Sales Representative,Divorced,50630,6.0,12,1,12.0,2,1,0,0
1327,37,Travel_Rarely,Sales,6,1,Technical Degree,1328,Male,1,Laboratory Technician,Single,46390,2.0,12,2,12.0,3,5,1,3
1328,34,Travel_Rarely,Sales,9,2,Medical,1329,Male,2,Healthcare Representative,Single,48760,2.0,21,1,14.0,3,11,5,8
1329,36,Travel_Frequently,Human Resources,7,3,Medical,1330,Male,1,Research Scientist,Married,26900,0.0,11,0,10.0,1,9,2,8
1330,36,Travel_Rarely,Research & Development,1,3,Medical,1331,Female,2,Manufacturing Director,Divorced,175670,5.0,13,0,7.0,6,1,0,0
1331,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1332,Male,1,Sales Executive,Married,24080,1.0,12,1,25.0,3,25,4,12
1332,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1333,Female,3,Healthcare Representative,Divorced,28140,1.0,24,0,10.0,2,10,0,9
1333,33,Non-Travel,Sales,7,3,Life Sciences,1334,Male,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7
1334,56,Travel_Rarely,Research & Development,15,3,Life Sciences,1335,Male,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3
1335,51,Travel_Rarely,Research & Development,3,2,Other,1336,Female,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15
1336,31,Travel_Rarely,Research & Development,2,4,Technical Degree,1337,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7
1337,26,Travel_Rarely,Sales,17,3,Medical,1338,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3
1338,58,Travel_Rarely,Sales,2,2,Medical,1339,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6
1339,19,Travel_Rarely,Research & Development,5,2,Life Sciences,1340,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0
1340,22,Travel_Rarely,Sales,29,4,Technical Degree,1341,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1
1341,49,Travel_Rarely,Research & Development,2,3,Life Sciences,1342,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11
1342,43,Travel_Frequently,Sales,2,2,Life Sciences,1343,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2
1343,50,Travel_Frequently,Research & Development,19,4,Life Sciences,1344,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1
1344,31,Travel_Rarely,Research & Development,15,1,Medical,1345,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2
1345,41,Travel_Rarely,Research & Development,17,2,Other,1346,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7
1346,26,Travel_Rarely,Research & Development,17,4,Life Sciences,1347,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7
1347,36,Travel_Rarely,Human Resources,25,1,Human Resources,1348,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1
1348,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1349,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3
1349,39,Travel_Rarely,Research & Development,7,3,Life Sciences,1350,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9
1350,25,Travel_Rarely,Sales,29,1,Medical,1351,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2
1351,30,Travel_Rarely,Research & Development,21,1,Medical,1352,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7
1352,32,Travel_Rarely,Research & Development,2,4,Life Sciences,1353,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4
1353,45,Travel_Rarely,Research & Development,2,1,Technical Degree,1354,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3
1354,38,Travel_Rarely,Research & Development,7,4,Life Sciences,1355,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2
1355,30,Travel_Rarely,Sales,13,3,Marketing,1356,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4
1356,32,Travel_Frequently,Sales,2,3,Marketing,1357,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7
1357,30,Travel_Rarely,Research & Development,1,3,Medical,1358,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2
1358,30,Travel_Rarely,Sales,9,3,Medical,1359,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2
1359,41,Travel_Frequently,Sales,10,2,Medical,1360,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7
1360,41,Travel_Rarely,Research & Development,10,4,Medical,1361,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4
1361,19,Travel_Rarely,Research & Development,1,3,Other,1362,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0
1362,40,Travel_Frequently,Research & Development,26,4,Medical,1363,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13
1363,35,Travel_Rarely,Sales,8,1,Marketing,1364,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6
1364,53,Travel_Rarely,Sales,14,2,Life Sciences,1365,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5
1365,45,Travel_Rarely,Sales,1,4,Technical Degree,1366,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15
1366,32,Travel_Frequently,Sales,2,2,Life Sciences,1367,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7
1367,29,Non-Travel,Research & Development,10,4,Technical Degree,1368,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9
1368,51,Travel_Rarely,Research & Development,1,3,Other,1369,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0
1369,58,Travel_Rarely,Sales,3,3,Marketing,1370,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0
1370,40,Travel_Rarely,Research & Development,11,2,Technical Degree,1371,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11
1371,34,Travel_Frequently,Sales,24,4,Marketing,1372,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2
1372,22,Travel_Rarely,Research & Development,3,3,Medical,1373,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2
1373,27,Non-Travel,Research & Development,3,3,Medical,1374,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2
1374,28,Travel_Rarely,Sales,4,4,Life Sciences,1375,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2
1375,57,Travel_Rarely,Research & Development,3,3,Life Sciences,1376,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4
1376,27,Non-Travel,Research & Development,2,3,Life Sciences,1377,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1
1377,50,Travel_Rarely,Research & Development,4,3,Life Sciences,1378,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4
1378,41,Travel_Rarely,Sales,7,4,Marketing,1379,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8
1379,30,Travel_Rarely,Human Resources,1,4,Human Resources,1380,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4
1380,38,Travel_Rarely,Sales,1,1,Medical,1381,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7
1381,32,Travel_Rarely,Research & Development,20,3,Medical,1382,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4
1382,27,Travel_Rarely,Research & Development,5,4,Medical,1383,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1
1383,19,Travel_Frequently,Research & Development,10,2,Life Sciences,1384,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0
1384,36,Travel_Frequently,Sales,25,3,Marketing,1385,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2
