,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Age,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1220,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,38,18,4,1221,2,41620,0.0,15,1,10.0,1,9,1,8,0
1221,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,36,7,3,1222,1,92040,6.0,23,1,17.0,2,7,7,7,0
1222,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,35,3,4,1223,2,32940,0.0,11,0,6.0,2,5,0,3,0
1223,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,29,29,4,1224,2,21270,0.0,11,1,10.0,3,9,0,8,0
1224,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,31,2,2,1225,2,39750,1.0,15,1,5.0,3,5,4,3,0
1225,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34,28,3,1226,1,107930,0.0,11,3,3.0,1,2,1,2,0
1226,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,28,1,4,1227,5,100960,5.0,13,0,6.0,2,4,0,3,1
1227,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,29,16,2,1228,4,36460,1.0,14,0,10.0,3,10,8,8,0
1228,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,32,22,3,1229,2,74460,0.0,19,0,7.0,3,6,0,5,0
1229,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22,8,3,1230,3,108510,1.0,16,1,1.0,2,1,0,0,0
1230,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,53,11,3,1231,2,21090,2.0,13,0,31.0,3,25,3,7,0
1231,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,38,29,3,1232,1,37220,5.0,14,0,6.0,0,3,1,2,0
1232,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,24,1,5,1233,3,93800,0.0,16,0,5.0,2,4,1,3,0
1233,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,36,1,3,1234,1,54860,7.0,12,1,10.0,2,5,0,3,1
1234,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,34,24,3,1235,4,27420,0.0,11,1,13.0,2,12,2,11,0
1235,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,21,2,3,1236,2,137570,1.0,12,1,0.0,3,0,0,0,0
1236,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,34,15,2,1237,2,84630,2.0,13,0,8.0,2,4,1,3,1
1237,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,53,2,1,1238,5,31620,4.0,15,0,26.0,4,14,4,8,0
1238,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32,10,3,1239,2,165980,1.0,13,0,10.0,2,10,6,7,1
1239,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,42,10,3,1240,2,66510,0.0,20,0,10.0,5,9,4,2,0
1240,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,44,3,1,1241,1,23450,3.0,15,2,24.0,0,22,5,17,0
1241,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,46,2,3,1242,1,34200,3.0,13,2,22.0,3,2,2,1,0
1242,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,33,3,3,1243,1,43730,4.0,14,0,7.0,3,1,0,0,0
1243,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44,26,3,1244,5,47590,2.0,21,0,9.0,2,4,1,3,0
1244,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,30,1,4,1245,1,53010,1.0,16,1,10.0,3,10,1,8,0
1245,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,39,1,4,1246,1,36730,3.0,14,1,19.0,3,1,0,0,1
1246,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,2,5,1247,3,47680,2.0,11,1,6.0,2,2,2,0,1
1247,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,43,9,5,1248,1,12740,1.0,19,0,6.0,3,5,1,4,0
1248,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,50,12,4,1249,1,49000,1.0,11,0,3.0,3,3,0,2,1
1249,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35,2,4,1250,3,104660,1.0,13,0,2.0,1,2,2,2,0
1250,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,36,25,1,1251,4,170070,9.0,12,1,6.0,2,1,0,0,0
1251,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,33,9,2,1252,4,29090,2.0,11,0,10.0,2,5,1,3,0
1252,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35,10,1,1253,1,57650,1.0,14,1,1.0,2,1,0,0,0
1253,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,27,8,2,1254,3,45990,1.0,15,1,1.0,3,1,0,0,0
1254,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,26,4,3,1255,2,24040,1.0,12,0,1.0,6,1,0,1,1
1255,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,27,24,3,1256,4,31720,1.0,20,1,9.0,1,9,1,7,0
1256,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,30,1,4,1257,1,20330,1.0,14,1,12.0,3,12,3,7,0
1257,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,41,20,4,1258,2,102090,1.0,13,1,23.0,2,22,15,8,1
1258,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,34,7,2,1259,1,86200,0.0,13,1,10.0,2,9,8,7,0
1259,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,17,3,1260,3,20640,4.0,16,0,8.0,3,1,0,0,0
1260,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,46,20,3,1261,3,40350,4.0,14,1,14.0,2,9,0,8,0
1261,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,35,8,4,1262,3,38380,1.0,16,1,1.0,2,1,0,1,0
1262,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,48,2,4,1263,1,45910,9.0,16,0,23.0,6,1,0,0,1
1263,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28,10,1,1264,1,25610,1.0,22,1,2.0,3,2,2,2,1
1264,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,44,1,1,1265,3,15630,5.0,12,2,9.0,3,4,1,3,0
1265,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,35,5,4,1266,3,48980,2.0,15,2,10.0,2,4,2,3,0
1266,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26,4,4,1267,3,47890,7.0,20,1,5.0,2,2,0,0,0
1267,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33,29,4,1268,1,31800,1.0,14,1,15.0,2,15,8,12,0
1268,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35,15,3,1269,3,65490,1.0,20,0,9.0,3,9,1,8,0
1269,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,35,3,2,1270,1,63880,3.0,13,0,4.0,6,2,2,2,0
1270,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,31,10,2,1271,2,112440,3.0,12,1,10.0,3,7,1,7,0
1271,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,37,4,3,1272,4,160320,1.0,13,0,7.0,2,7,0,7,0
1272,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,32,21,3,1273,2,23620,1.0,11,0,9.0,2,9,7,8,0
1273,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,38,25,3,1274,2,163280,1.0,17,3,10.0,2,10,9,9,0
1274,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,50,2,4,1275,4,83760,5.0,14,3,29.0,2,27,13,8,0
1275,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,59,1,3,1276,1,166060,7.0,11,0,28.0,6,21,7,9,0
1276,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,36,1,2,1277,2,86060,1.0,14,2,17.0,3,17,12,8,0
1277,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,55,7,3,1278,3,22720,2.0,17,1,21.0,2,5,0,2,0
1278,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,36,3,3,1279,2,20180,1.0,13,0,6.0,5,6,0,3,0
1279,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,45,1,2,1280,1,70830,2.0,12,1,25.0,5,1,0,0,0
1280,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,35,9,3,1281,2,40840,4.0,13,1,5.0,3,3,1,2,0
1281,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,36,7,2,1282,4,144110,0.0,18,3,2.0,2,1,0,0,1
1282,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,59,10,4,1283,3,23080,7.0,19,1,20.0,4,4,1,3,0
1283,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,29,28,4,1284,1,48410,0.0,11,0,6.0,3,5,0,4,0
1284,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,31,3,2,1285,3,42850,1.0,21,1,1.0,2,1,1,0,0
1285,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,32,3,4,1286,2,97150,1.0,15,1,10.0,1,10,0,9,0
1286,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,36,2,3,1287,2,43200,3.0,17,0,5.0,2,1,0,0,0
1287,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,31,27,3,1288,2,21320,1.0,18,0,11.0,3,11,1,8,0
1288,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,35,2,4,1289,2,101240,0.0,14,1,16.0,2,15,2,8,0
1289,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,45,14,3,1290,1,54730,4.0,13,0,17.0,3,0,0,0,0
1290,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,37,1,3,1291,3,52070,4.0,17,3,16.0,3,5,0,2,0
1291,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,46,9,3,1292,3,164370,8.0,15,1,16.0,0,4,0,2,0
1292,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,30,18,3,1293,4,22960,1.0,18,1,10.0,2,10,3,0,0
1293,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,35,20,4,1294,3,40690,1.0,13,0,6.0,5,6,0,4,0
1294,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,55,2,3,1295,2,74410,3.0,12,1,24.0,4,1,1,0,0
1295,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,38,11,1,1296,2,24300,7.0,13,2,17.0,2,13,1,9,0
1296,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,34,8,2,1297,1,58780,1.0,14,0,5.0,1,5,1,3,0
1297,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,56,2,1,1298,2,26440,4.0,11,1,37.0,2,6,0,2,0
1298,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23,10,3,1299,2,64390,3.0,22,3,3.0,2,0,0,0,0
1299,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,51,29,4,1300,5,24510,3.0,17,0,10.0,2,4,0,3,0
1300,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,30,8,2,1301,1,63920,1.0,21,1,11.0,2,11,10,8,0
1301,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,46,1,2,1302,2,97140,1.0,22,0,9.0,0,9,4,7,1
1302,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,40,6,3,1303,1,60770,1.0,16,2,22.0,2,22,11,11,0
1303,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,51,8,4,1304,5,24500,0.0,12,1,11.0,2,10,1,0,0
1304,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30,9,3,1305,1,92500,1.0,12,3,11.0,0,11,2,7,0
1305,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,46,12,1,1306,1,20740,2.0,15,1,21.0,3,10,9,5,0
1306,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,32,15,3,1307,1,101690,1.0,14,0,12.0,6,11,5,7,0
1307,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,54,25,1,1308,1,48550,9.0,25,1,16.0,2,4,0,3,0
1308,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,6,2,1309,2,40870,0.0,20,3,4.0,1,3,0,2,0
1309,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,28,9,4,1310,2,23670,1.0,13,0,5.0,2,5,0,4,0
1310,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,58,8,4,1311,2,29720,0.0,14,0,38.0,2,37,1,8,0
1311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,44,23,2,1312,1,195860,4.0,16,0,17.0,3,3,1,2,0
1312,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,37,9,3,1313,2,54840,2.0,17,0,7.0,4,3,0,2,1
1313,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,32,12,2,1314,1,20610,1.0,15,1,1.0,2,1,0,0,0
1314,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,20,4,4,1315,2,99240,1.0,22,0,1.0,3,1,1,0,1
1315,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,34,1,4,1316,4,41980,1.0,22,1,16.0,2,16,2,10,0
1316,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,37,24,2,1317,1,68150,5.0,20,1,17.0,3,1,0,0,0
1317,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,59,12,2,1318,2,47230,9.0,14,0,30.0,0,3,2,2,0
1318,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,50,3,4,1319,4,61420,3.0,13,2,28.0,3,8,0,7,0
1319,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,25,10,1,1320,2,82370,1.0,13,0,6.0,6,6,0,3,1
1320,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,25,26,3,1321,1,88530,1.0,22,1,2.0,3,2,2,1,0
1321,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,22,2,1,1322,1,193310,1.0,12,1,1.0,2,0,0,0,0
1322,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,51,1,3,1323,1,20730,3.0,14,1,23.0,4,13,12,8,0
1323,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,34,4,4,1324,5,55620,1.0,15,0,9.0,3,9,0,6,1
1324,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,54,9,3,1325,1,196130,2.0,17,0,23.0,5,5,4,4,0
1325,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,24,2,1,1326,2,34070,0.0,13,1,6.0,4,5,1,2,0
1326,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,34,4,3,1327,2,50630,6.0,12,1,12.0,2,1,0,0,0
1327,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,37,6,1,1328,1,46390,2.0,12,2,12.0,3,5,1,3,0
1328,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,34,9,2,1329,2,48760,2.0,21,1,14.0,3,11,5,8,0
1329,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,36,7,3,1330,1,26900,0.0,11,0,10.0,1,9,2,8,0
1330,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,36,1,3,1331,2,175670,5.0,13,0,7.0,6,1,0,0,0
1331,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,43,3,4,1332,1,24080,1.0,12,1,25.0,3,25,4,12,0
1332,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,10,3,1333,3,28140,1.0,24,0,10.0,2,10,0,9,0
1333,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,33,7,3,1334,2,112450,0.0,21,0,8.0,3,7,0,7,0
1334,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,56,15,3,1335,2,33120,9.0,19,0,7.0,1,5,4,3,1
1335,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,51,3,2,1336,2,190490,7.0,14,1,23.0,2,20,15,15,0
1336,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,31,2,4,1337,3,21410,4.0,20,0,12.0,2,7,7,7,1
1337,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,26,17,3,1338,2,57690,1.0,19,0,5.0,4,5,4,3,0
1338,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58,2,2,1339,1,43850,1.0,13,1,40.0,2,40,15,6,1
1339,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,19,5,2,1340,1,53320,1.0,23,1,0.0,2,0,0,0,1
1340,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,22,29,4,1341,1,46630,0.0,13,1,3.0,1,2,2,1,0
1341,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,49,2,3,1342,1,47240,1.0,11,1,16.0,3,15,5,11,0
1342,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,43,2,2,1343,1,32110,4.0,13,0,18.0,2,3,1,2,0
1343,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,50,19,4,1344,2,53770,4.0,14,1,16.0,3,2,2,1,0
1344,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,31,15,1,1345,2,40660,3.0,22,0,4.0,2,2,2,2,1
1345,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,41,17,2,1346,1,52080,3.0,11,3,12.0,2,9,0,7,0
1346,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,26,17,4,1347,2,48770,1.0,13,1,8.0,5,8,5,7,0
1347,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,36,25,1,1348,2,31170,6.0,21,1,7.0,2,3,0,1,0
1348,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,51,6,3,1349,1,15690,2.0,11,0,18.0,2,4,0,3,1
1349,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,39,7,3,1350,1,196580,4.0,13,1,17.0,3,15,5,9,0
1350,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,25,29,1,1351,3,30690,2.0,14,1,6.0,3,2,2,2,0
1351,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,30,21,1,1352,2,104350,0.0,11,0,12.0,5,11,4,7,0
1352,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,32,2,4,1353,2,41480,7.0,15,0,10.0,0,5,0,4,1
1353,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,45,2,1,1354,2,57680,5.0,23,1,9.0,4,6,0,3,0
1354,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,38,7,4,1355,2,50420,3.0,16,1,19.0,4,3,2,2,0
1355,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,13,3,1356,2,57700,1.0,16,1,5.0,2,5,0,4,0
1356,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,32,2,3,1357,3,77560,0.0,21,0,9.0,3,8,0,7,0
1357,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,30,1,3,1358,3,103060,5.0,13,0,8.0,5,3,2,2,0
1358,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,30,9,3,1359,2,39360,0.0,11,1,6.0,3,5,1,2,0
1359,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,41,10,2,1360,3,79450,4.0,12,1,21.0,6,7,7,7,0
1360,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,41,10,4,1361,4,57430,2.0,12,3,7.0,2,5,1,4,0
1361,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,19,1,3,1362,5,152020,1.0,18,3,1.0,2,1,0,0,0
1362,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40,26,4,1363,2,54400,1.0,12,1,20.0,2,20,2,13,0
1363,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,35,8,1,1364,3,37600,1.0,14,3,10.0,2,10,0,6,0
1364,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,53,14,2,1365,5,35170,2.0,12,1,13.0,1,7,4,5,0
1365,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,45,1,4,1366,1,25800,8.0,17,3,20.0,3,17,0,15,0
1366,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32,2,2,1367,1,21660,1.0,19,1,9.0,4,9,3,7,0
1367,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,29,10,4,1368,3,58690,1.0,11,1,10.0,6,10,0,9,0
1368,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,51,1,3,1369,3,80080,2.0,15,1,10.0,4,1,0,0,0
